pair_a,pair_b,i_a,j_a,i_b,j_b,delta_a,delta_b,abs_delta_a,abs_delta_b,same_abs_delta,edge_candidate_flag,strength,theta_edge,strength_margin,abs_delta_gap,same_orientation,shares_left_index,shares_right_index,shares_any_index,pair_index_sum_gap,source_native_features_present,source_feature_columns
0|6,5|2,0,6,5,2,6,-3,6,3,false,0,0.2496419050598439,0.5,-0.2503580949401561,3,false,false,false,false,1,false,
0|6,6|3,0,6,6,3,6,-3,6,3,false,0,0.2496419050598439,0.5,-0.2503580949401561,3,false,false,false,true,3,false,
6|0,6|3,6,0,6,3,-6,-3,6,3,false,0,0.2496419050598439,0.5,-0.2503580949401561,3,true,true,false,true,3,false,
0|6,1|5,0,6,1,5,6,4,6,4,false,0,0.08320353274661693,0.5,-0.41679646725338304,2,true,false,false,false,0,false,
0|6,2|6,0,6,2,6,6,4,6,4,false,0,0.08320353274661693,0.5,-0.41679646725338304,2,true,false,true,true,2,false,
0|6,4|0,0,6,4,0,6,-4,6,4,false,0,0.08320353274661697,0.5,-0.41679646725338304,2,false,false,false,true,2,false,
0|6,5|1,0,6,5,1,6,-4,6,4,false,0,0.08320353274661697,0.5,-0.41679646725338304,2,false,false,false,false,0,false,
0|6,6|2,0,6,6,2,6,-4,6,4,false,0,0.08320353274661697,0.5,-0.41679646725338304,2,false,false,false,true,2,false,
6|0,6|2,6,0,6,2,-6,-4,6,4,false,0,0.08320353274661693,0.5,-0.41679646725338304,2,true,true,false,true,2,false,
0|6,1|6,0,6,1,6,6,5,6,5,false,0,0.006936140120339746,0.5,-0.4930638598796602,1,true,false,true,true,1,false,
0|6,5|0,0,6,5,0,6,-5,6,5,false,0,0.006936140120339733,0.5,-0.4930638598796603,1,false,false,false,true,1,false,
0|6,6|1,0,6,6,1,6,-5,6,5,false,0,0.006936140120339733,0.5,-0.4930638598796603,1,false,false,false,true,1,false,
6|0,6|1,6,0,6,1,-6,-5,6,5,false,0,0.006936140120339746,0.5,-0.4930638598796602,1,true,true,false,true,1,false,
0|6,6|0,0,6,6,0,6,-6,6,6,true,1,1.0,0.5,0.5,0,false,false,false,true,0,false,
