run_id,candidate_id,value_series_status,deterministic_alias_check_status,r2_lag,r2_abs_lag,lookup_accuracy_pair_id,lookup_accuracy_index_order,residual_entropy
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0124,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0125,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0126,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0127,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0128,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0129,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0130,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0131,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0132,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0133,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0134,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0135,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0136,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0137,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0138,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0139,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0140,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0141,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0142,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0143,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0144,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0145,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0146,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0147,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0148,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0149,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0150,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0151,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0152,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0153,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0154,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0155,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0156,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0157,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0158,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0159,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0160,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0161,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0162,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0163,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0164,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0165,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0166,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0167,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0168,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0169,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0170,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0171,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0172,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0173,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0174,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0175,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0176,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0177,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0178,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0179,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0180,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0181,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0182,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0183,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0184,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0185,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0186,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0187,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0188,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0189,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0190,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0191,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0192,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0193,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0194,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0195,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0196,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0197,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0198,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0199,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0200,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0201,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0202,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0203,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0204,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0205,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0206,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0207,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0208,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0209,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0210,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0211,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0212,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0213,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0214,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0215,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0216,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0217,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0218,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0219,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0220,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0221,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0222,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0223,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0224,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0225,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0226,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0227,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0228,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0229,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0230,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0231,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0232,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0233,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0234,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0235,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0236,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0237,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0238,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0239,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0240,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0241,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0242,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0243,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0244,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0245,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0246,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0247,not_available,evidence_based_inventory_only,not_computed,not_computed,not_computed,not_computed,not_computed
