run_id,candidate_id,source_artifact_present,generation_rule_present,transformation_chain_complete,derived_from_lag_flag,derived_from_pair_id_flag,derived_from_index_flag,lineage_score,lineage_decision
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0129,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0130,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0131,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0132,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0133,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0134,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0135,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0136,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0137,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0138,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0139,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0140,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0141,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0142,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0143,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0144,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0145,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0146,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0147,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0148,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0149,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0150,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0151,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0152,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0153,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0154,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0155,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0156,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0157,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0158,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0159,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0160,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0161,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0162,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0163,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0164,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0165,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0166,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0167,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0168,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0169,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0170,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0171,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0172,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0173,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0174,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0175,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0176,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0177,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0178,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0179,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0180,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0181,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0182,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0183,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0184,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0185,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0186,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0187,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0188,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0189,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0190,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0191,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0192,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0193,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0194,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0195,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0196,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0197,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0198,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0199,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0200,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0201,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0202,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0203,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0204,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0205,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0206,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0207,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0208,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0209,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0210,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0211,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0212,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0213,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0214,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0215,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0216,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0217,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0218,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0219,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0220,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0221,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0222,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0223,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0224,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0225,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0226,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0227,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0228,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0229,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0230,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0231,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0232,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0233,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0234,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0235,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0236,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0237,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0238,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0239,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0240,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0241,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0242,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0243,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0244,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0245,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0246,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0247,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0248,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0249,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0250,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0251,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0252,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0253,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0254,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0255,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0256,true,unknown,false,unknown,unknown,unknown,0,lineage_incomplete_requires_repair
