section,field_1,field_2,field_3,field_4,notes
unknown_path_samples,data/QSB-BRIDGE-DATA-02D/diagnostic_manifest.json,,,,relative_path=data/QSB-BRIDGE-DATA-02D/diagnostic_manifest.json
unknown_path_samples,data/QSB-BRIDGE-DATA-02D/diagnostic_separation_config.json,,,,relative_path=data/QSB-BRIDGE-DATA-02D/diagnostic_separation_config.json
unknown_path_samples,data/QSB-BRIDGE-DATA-02D/highest_risk_mimic_diagnostic.csv,,,,relative_path=data/QSB-BRIDGE-DATA-02D/highest_risk_mimic_diagnostic.csv
unknown_path_samples,data/QSB-BRIDGE-DATA-02D/original_diagnostic_summary.csv,,,,relative_path=data/QSB-BRIDGE-DATA-02D/original_diagnostic_summary.csv
unknown_path_samples,data/QSB-BRIDGE-DATA-02D/original_vs_control_separation.csv,,,,relative_path=data/QSB-BRIDGE-DATA-02D/original_vs_control_separation.csv
unknown_path_samples,data/QSB-BRIDGE-DATA-02D/README.md,,,,relative_path=data/QSB-BRIDGE-DATA-02D/README.md
unknown_path_samples,data/QSB-BRIDGE-DATA-02E/control_destruction_effectiveness_summary.csv,,,,relative_path=data/QSB-BRIDGE-DATA-02E/control_destruction_effectiveness_summary.csv
unknown_path_samples,data/QSB-BRIDGE-DATA-02E/control_mimic_failure_inventory.csv,,,,relative_path=data/QSB-BRIDGE-DATA-02E/control_mimic_failure_inventory.csv
unknown_path_samples,data/QSB-BRIDGE-DATA-02E/control_mimicry_revision_config.json,,,,relative_path=data/QSB-BRIDGE-DATA-02E/control_mimicry_revision_config.json
unknown_path_samples,data/QSB-BRIDGE-DATA-02E/control_mimicry_revision_manifest.json,,,,relative_path=data/QSB-BRIDGE-DATA-02E/control_mimicry_revision_manifest.json
unknown_path_samples,data/QSB-BRIDGE-DATA-02E/diagnostic_specificity_summary.csv,,,,relative_path=data/QSB-BRIDGE-DATA-02E/diagnostic_specificity_summary.csv
unknown_path_samples,data/QSB-BRIDGE-DATA-02E/mimic_family_risk_summary.csv,,,,relative_path=data/QSB-BRIDGE-DATA-02E/mimic_family_risk_summary.csv
unknown_path_samples,data/QSB-BRIDGE-DATA-02E/README.md,,,,relative_path=data/QSB-BRIDGE-DATA-02E/README.md
unknown_path_samples,data/QSB-BRIDGE-DATA-02E/revision_recommendation_summary.csv,,,,relative_path=data/QSB-BRIDGE-DATA-02E/revision_recommendation_summary.csv
unknown_path_samples,data/qsb_bridge_num_04a_phase_sensitive_toy_config.yaml,,,,relative_path=data/qsb_bridge_num_04a_phase_sensitive_toy_config.yaml
unknown_path_samples,data/qsb_bridge_num_05a_geometric_validation_config.yaml,,,,relative_path=data/qsb_bridge_num_05a_geometric_validation_config.yaml
unknown_path_samples,data/qsb_bridge_num_05b_phase_gauge_flux_config.yaml,,,,relative_path=data/qsb_bridge_num_05b_phase_gauge_flux_config.yaml
unknown_path_samples,data/qsb_bridge_num_05c_perturbation_noise_boundary_config.yaml,,,,relative_path=data/qsb_bridge_num_05c_perturbation_noise_boundary_config.yaml
unknown_path_samples,data/qsb_bridge_synth_01a_existing_result_index.csv,,,,relative_path=data/qsb_bridge_synth_01a_existing_result_index.csv
unknown_path_samples,data/qsb_bridge_synth_01a_marker_axis_map.csv,,,,relative_path=data/qsb_bridge_synth_01a_marker_axis_map.csv
unknown_path_samples,data/qsb_bridge_synth_01b_cross_test_pattern_matrix.csv,,,,relative_path=data/qsb_bridge_synth_01b_cross_test_pattern_matrix.csv
unknown_path_samples,data/qsb_bridge_synth_01c_evidence_binding_table.csv,,,,relative_path=data/qsb_bridge_synth_01c_evidence_binding_table.csv
unknown_path_samples,data/qsb_bridge_synth_01d_c60_candidate_gate_table.csv,,,,relative_path=data/qsb_bridge_synth_01d_c60_candidate_gate_table.csv
unknown_path_samples,data/qsb_bridge_synth_01d_null_family_normalization_table.csv,,,,relative_path=data/qsb_bridge_synth_01d_null_family_normalization_table.csv
unknown_path_samples,data/qsb_bridge_synth_01d_proxy_marker_source_binding.csv,,,,relative_path=data/qsb_bridge_synth_01d_proxy_marker_source_binding.csv
unknown_path_samples,data/qsb_bridge_synth_01d_replay_certification_ladder.csv,,,,relative_path=data/qsb_bridge_synth_01d_replay_certification_ladder.csv
unknown_path_samples,data/qsb_bridge_synth_01e_readout_claim_map.csv,,,,relative_path=data/qsb_bridge_synth_01e_readout_claim_map.csv
unknown_path_samples,data/qsb_bridge_synth_01f_documentation_synthesis_map.csv,,,,relative_path=data/qsb_bridge_synth_01f_documentation_synthesis_map.csv
unknown_path_samples,data/qsb_bridge_synth_01g_visual_map_edges.csv,,,,relative_path=data/qsb_bridge_synth_01g_visual_map_edges.csv
unknown_path_samples,data/qsb_bridge_synth_01g_visual_map_nodes.csv,,,,relative_path=data/qsb_bridge_synth_01g_visual_map_nodes.csv
unknown_path_samples,data/qsb_bridge_synth_02a_result_summary_claims.csv,,,,relative_path=data/qsb_bridge_synth_02a_result_summary_claims.csv
unknown_path_samples,data/qsb_bridge_synth_02b_masterchat_integration_index.csv,,,,relative_path=data/qsb_bridge_synth_02b_masterchat_integration_index.csv
unknown_path_samples,data/qsb_bridge_synth_02c_public_cautious_claims.csv,,,,relative_path=data/qsb_bridge_synth_02c_public_cautious_claims.csv
unknown_path_samples,data/qsb_bridge_synth_02e_math_bridge_concept_map.csv,,,,relative_path=data/qsb_bridge_synth_02e_math_bridge_concept_map.csv
unknown_path_samples,data/qsb_bridge_synth_03b_geometry_proxy_component_binding.csv,,,,relative_path=data/qsb_bridge_synth_03b_geometry_proxy_component_binding.csv
unknown_path_samples,data/QSB-CORRCORE01/correlation_core_claim_boundary_registry.json,,,,relative_path=data/QSB-CORRCORE01/correlation_core_claim_boundary_registry.json
unknown_path_samples,data/QSB-CORRCORE01/correlation_core_cross_strand_map.json,,,,relative_path=data/QSB-CORRCORE01/correlation_core_cross_strand_map.json
unknown_path_samples,data/QSB-CORRCORE01/correlation_core_equation_registry.json,,,,relative_path=data/QSB-CORRCORE01/correlation_core_equation_registry.json
unknown_path_samples,data/QSB-CORRCORE01/correlation_core_object_registry.json,,,,relative_path=data/QSB-CORRCORE01/correlation_core_object_registry.json
unknown_path_samples,data/QSB-CORRCORE01/correlation_core_quantity_registry.json,,,,relative_path=data/QSB-CORRCORE01/correlation_core_quantity_registry.json
unknown_path_samples,data/QSB-CORRCORE01/correlation_core_source_inventory.json,,,,relative_path=data/QSB-CORRCORE01/correlation_core_source_inventory.json
unknown_path_samples,data/QSB-DB/schema/qsb_research_db_schema.sql,,,,relative_path=data/QSB-DB/schema/qsb_research_db_schema.sql
unknown_path_samples,data/QSB-OUTREACH01A/001_qsb_outreach01a_sqlite_dwh_ddl.sql,,,,relative_path=data/QSB-OUTREACH01A/001_qsb_outreach01a_sqlite_dwh_ddl.sql
unknown_path_samples,data/QSB-OUTREACH01A/002_qsb_outreach01a_sqlite_views.sql,,,,relative_path=data/QSB-OUTREACH01A/002_qsb_outreach01a_sqlite_views.sql
unknown_path_samples,data/QSB-OUTREACH01A/canonical_schema.json,,,,relative_path=data/QSB-OUTREACH01A/canonical_schema.json
unknown_path_samples,data/QSB-OUTREACH01A/field_aliases.csv,,,,relative_path=data/QSB-OUTREACH01A/field_aliases.csv
unknown_path_samples,data/QSB-OUTREACH01A/synthetic_demonstrator_config.yaml,,,,relative_path=data/QSB-OUTREACH01A/synthetic_demonstrator_config.yaml
unknown_path_samples,data/qsb_st_comp01d1b_wave_identity_residual_minimal_config.yaml,,,,relative_path=data/qsb_st_comp01d1b_wave_identity_residual_minimal_config.yaml
unknown_path_samples,data/qsb_st_comp01d1c_wave_identity_residual_control_stress_config.yaml,,,,relative_path=data/qsb_st_comp01d1c_wave_identity_residual_control_stress_config.yaml
unknown_path_samples,data/qsb_st_comp01d1d_wave_identity_manifold_degeneracy_audit_config.yaml,,,,relative_path=data/qsb_st_comp01d1d_wave_identity_manifold_degeneracy_audit_config.yaml
unknown_path_samples,data/qsb_st_comp01d1e_collision_aware_wave_identity_profile_config.yaml,,,,relative_path=data/qsb_st_comp01d1e_collision_aware_wave_identity_profile_config.yaml
unknown_path_samples,data/qsb_st_comp01d1f_collision_aware_profile_robustness_sweep_config.yaml,,,,relative_path=data/qsb_st_comp01d1f_collision_aware_profile_robustness_sweep_config.yaml
unknown_path_samples,data/qsb_st_comp01d1g_warning_driver_decomposition_config.yaml,,,,relative_path=data/qsb_st_comp01d1g_warning_driver_decomposition_config.yaml
unknown_path_samples,data/qsb_st_comp01d1h_cyclic_coordinate_acceptance_region_config.yaml,,,,relative_path=data/qsb_st_comp01d1h_cyclic_coordinate_acceptance_region_config.yaml
unknown_path_samples,data/qsb_st_comp01d1i_cyclic_phase_source_validation_overstrictness_config.yaml,,,,relative_path=data/qsb_st_comp01d1i_cyclic_phase_source_validation_overstrictness_config.yaml
unknown_path_samples,data/qsb_st_comp01d1j_explicit_phase_field_exposure_cyclic_recheck_config.yaml,,,,relative_path=data/qsb_st_comp01d1j_explicit_phase_field_exposure_cyclic_recheck_config.yaml
unknown_path_samples,data/qsb_st_comp01d1l_synthetic_phase_leakage_tautology_audit_config.yaml,,,,relative_path=data/qsb_st_comp01d1l_synthetic_phase_leakage_tautology_audit_config.yaml
unknown_path_samples,data/qsb_st_comp01d1m_multi_channel_synthetic_phase_identity_profile_config.yaml,,,,relative_path=data/qsb_st_comp01d1m_multi_channel_synthetic_phase_identity_profile_config.yaml
unknown_path_samples,data/qsb_st_comp01d1n_d1m_output_audit_and_runner_refinement_config.yaml,,,,relative_path=data/qsb_st_comp01d1n_d1m_output_audit_and_runner_refinement_config.yaml
unknown_path_samples,data/qsb_st_comp01d1o_d1m_refined_multi_channel_profile_config.yaml,,,,relative_path=data/qsb_st_comp01d1o_d1m_refined_multi_channel_profile_config.yaml
unknown_path_samples,data/qsb_st_comp01d1p_d1o_refined_output_audit_regression_config.yaml,,,,relative_path=data/qsb_st_comp01d1p_d1o_refined_output_audit_regression_config.yaml
unknown_path_samples,data/qsb_st_comp01_wifm01b_minimal_metric_sensitivity_sweep_config.yaml,,,,relative_path=data/qsb_st_comp01_wifm01b_minimal_metric_sensitivity_sweep_config.yaml
unknown_path_samples,data/qsb_st_comp01_wifm01c_adversarial_ambiguity_stress_config.yaml,,,,relative_path=data/qsb_st_comp01_wifm01c_adversarial_ambiguity_stress_config.yaml
unknown_path_samples,data/qsb_st_comp01_wifm01_minimal_metric_config.yaml,,,,relative_path=data/qsb_st_comp01_wifm01_minimal_metric_config.yaml
unknown_path_samples,data/QSB-ST-IDSPACE-CPNS04/idspace_cpns04_example_records.json,,,,relative_path=data/QSB-ST-IDSPACE-CPNS04/idspace_cpns04_example_records.json
unknown_path_samples,data/QSB-ST-IDSPACE-CPNS04/idspace_cpns04_minimal_schema.json,,,,relative_path=data/QSB-ST-IDSPACE-CPNS04/idspace_cpns04_minimal_schema.json
unknown_path_samples,data/qsb_st_lic01_tau_epsilon_phase_response_config.yaml,,,,relative_path=data/qsb_st_lic01_tau_epsilon_phase_response_config.yaml
unknown_path_samples,data/QSB-ST-MATTER-SIGNATURE-CANONICALIZATION/archival_cluster_inventory.csv,,,,relative_path=data/QSB-ST-MATTER-SIGNATURE-CANONICALIZATION/archival_cluster_inventory.csv
unknown_path_samples,data/QSB-ST-MATTER-SIGNATURE-CANONICALIZATION/canonical_rerun_map.csv,,,,relative_path=data/QSB-ST-MATTER-SIGNATURE-CANONICALIZATION/canonical_rerun_map.csv
unknown_path_samples,data/QSB-ST-MATTER-SIGNATURE-CANONICALIZATION/preregistered_hypotheses.csv,,,,relative_path=data/QSB-ST-MATTER-SIGNATURE-CANONICALIZATION/preregistered_hypotheses.csv
unknown_path_samples,data/QSB-ST-MATTER-SIGNATURE-CANONICALIZATION/provenance_status_table.csv,,,,relative_path=data/QSB-ST-MATTER-SIGNATURE-CANONICALIZATION/provenance_status_table.csv
unknown_path_samples,data/QSB-ST-MATTER-SIGNATURE-CANONICALIZATION/recovered_file_manifest.csv,,,,relative_path=data/QSB-ST-MATTER-SIGNATURE-CANONICALIZATION/recovered_file_manifest.csv
unknown_path_samples,data/QSB-ST-SHAPIROINFO/correction_state_sidecar_template.yaml,,,,relative_path=data/QSB-ST-SHAPIROINFO/correction_state_sidecar_template.yaml
unknown_path_samples,data/QSB-ST-SHAPIROINFO/j0740_6620_download_manifest_manual_review.yaml,,,,relative_path=data/QSB-ST-SHAPIROINFO/j0740_6620_download_manifest_manual_review.yaml
unknown_path_samples,data/QSB-ST-SHAPIROINFO/manual_evidence/dwh14a_high_priority_manual_evidence.csv,,,,relative_path=data/QSB-ST-SHAPIROINFO/manual_evidence/dwh14a_high_priority_manual_evidence.csv
unknown_path_samples,data/QSB-ST-SHAPIROINFO/manual_evidence/ell1_geometric_phase_mapping_evidence.md,,,,relative_path=data/QSB-ST-SHAPIROINFO/manual_evidence/ell1_geometric_phase_mapping_evidence.md
unknown_path_samples,data/QSB-ST-SHAPIROINFO/manual_evidence/ell1_geometric_phase_mapping_manifest.csv,,,,relative_path=data/QSB-ST-SHAPIROINFO/manual_evidence/ell1_geometric_phase_mapping_manifest.csv
unknown_path_samples,data/QSB-ST-SHAPIROINFO/manual_evidence/ell1_geometric_phase_mapping/pint_1_1_5_binary_ell1.py,,,,relative_path=data/QSB-ST-SHAPIROINFO/manual_evidence/ell1_geometric_phase_mapping/pint_1_1_5_binary_ell1.py
unknown_path_samples,data/QSB-ST-SHAPIROINFO/manual_evidence/ell1_geometric_phase_mapping/pint_1_1_5_stand_alone_ELL1_model.py,,,,relative_path=data/QSB-ST-SHAPIROINFO/manual_evidence/ell1_geometric_phase_mapping/pint_1_1_5_stand_alone_ELL1_model.py
unknown_path_samples,data/QSB-ST-SHAPIROINFO/manual_evidence/ell1_geometric_phase_mapping/pint_1_1_5_timing_model.py,,,,relative_path=data/QSB-ST-SHAPIROINFO/manual_evidence/ell1_geometric_phase_mapping/pint_1_1_5_timing_model.py
unknown_path_samples,data/QSB-ST-SHAPIROINFO/manual_evidence/tempo_tempo2_format1_primary_evidence_manifest.csv,,,,relative_path=data/QSB-ST-SHAPIROINFO/manual_evidence/tempo_tempo2_format1_primary_evidence_manifest.csv
unknown_path_samples,data/QSB-ST-SHAPIROINFO/manual_evidence/tempo_tempo2_format1_primary_field_definition.md,,,,relative_path=data/QSB-ST-SHAPIROINFO/manual_evidence/tempo_tempo2_format1_primary_field_definition.md
unknown_path_samples,data/QSB-ST-SHAPIROINFO/manual_evidence/tempo_tempo2_format1/tempo2_examples_ver1.pdf,,,,relative_path=data/QSB-ST-SHAPIROINFO/manual_evidence/tempo_tempo2_format1/tempo2_examples_ver1.pdf
unknown_path_samples,data/QSB-ST-SHAPIROINFO/manual_evidence/tempo_tempo2_format1/tempo2_manual.pdf,,,,relative_path=data/QSB-ST-SHAPIROINFO/manual_evidence/tempo_tempo2_format1/tempo2_manual.pdf
unknown_path_samples,data/QSB-ST-SHAPIROINFO/manual_evidence/tempo_tempo2_format1/tempo_reference_toa_format.txt,,,,relative_path=data/QSB-ST-SHAPIROINFO/manual_evidence/tempo_tempo2_format1/tempo_reference_toa_format.txt
unknown_path_samples,data/QSB-ST-SHAPIROINFO/public_source_download_manifest_template.yaml,,,,relative_path=data/QSB-ST-SHAPIROINFO/public_source_download_manifest_template.yaml
unknown_path_samples,data/QSB-ST-SHAPIROINFO/public_sources/j0740_6620/checksums/J0740+6620.cfr+19.tim.sha256,,,,relative_path=data/QSB-ST-SHAPIROINFO/public_sources/j0740_6620/checksums/J0740+6620.cfr+19.tim.sha256
unknown_path_samples,data/QSB-ST-SHAPIROINFO/public_sources/j0740_6620/checksums/J0740+6620.par.sha256,,,,relative_path=data/QSB-ST-SHAPIROINFO/public_sources/j0740_6620/checksums/J0740+6620.par.sha256
unknown_path_samples,data/QSB-ST-SHAPIROINFO/public_sources/j0740_6620/logs/j0740_6620_quarantine_download_retrieval_log_2026_05_29.md,,,,relative_path=data/QSB-ST-SHAPIROINFO/public_sources/j0740_6620/logs/j0740_6620_quarantine_download_retrieval_log_2026_05_29.md
unknown_path_samples,data/QSB-ST-SHAPIROINFO/public_sources/j0740_6620/manifest/j0740_6620_quarantine_download_manifest_2026_05_29.yaml,,,,relative_path=data/QSB-ST-SHAPIROINFO/public_sources/j0740_6620/manifest/j0740_6620_quarantine_download_manifest_2026_05_29.yaml
unknown_path_samples,data/QSB-ST-SHAPIROINFO/public_sources/j0740_6620/notes/QUARANTINE_BOUNDARY_NOTE.md,,,,relative_path=data/QSB-ST-SHAPIROINFO/public_sources/j0740_6620/notes/QUARANTINE_BOUNDARY_NOTE.md
unknown_path_samples,data/QSB-ST-SHAPIROINFO/public_sources/j0740_6620/raw/J0740+6620.cfr+19.tim,,,,relative_path=data/QSB-ST-SHAPIROINFO/public_sources/j0740_6620/raw/J0740+6620.cfr+19.tim
unknown_path_samples,data/QSB-ST-SHAPIROINFO/public_sources/j0740_6620/raw/J0740+6620.par,,,,relative_path=data/QSB-ST-SHAPIROINFO/public_sources/j0740_6620/raw/J0740+6620.par
unknown_path_samples,data/QSB-ST-SHAPIROINFO/test_fixtures/j0740_gate_negative_claim_true.yaml,,,,relative_path=data/QSB-ST-SHAPIROINFO/test_fixtures/j0740_gate_negative_claim_true.yaml
unknown_path_samples,data/QSB-ST-SHAPIROINFO/test_fixtures/j0740_gate_negative_download_open.yaml,,,,relative_path=data/QSB-ST-SHAPIROINFO/test_fixtures/j0740_gate_negative_download_open.yaml
unknown_path_samples,data/QSB-ST-SHAPIROINFO/toy_comparator_config.yaml,,,,relative_path=data/QSB-ST-SHAPIROINFO/toy_comparator_config.yaml
unknown_path_samples,docs/academia-note.md,,,,relative_path=docs/academia-note.md
unknown_path_samples,docs/archive-policy.md,,,,relative_path=docs/archive-policy.md
unknown_path_samples,docs/_archive/quantum_spacetime_bridge_core_texts_v1.md,,,,relative_path=docs/_archive/quantum_spacetime_bridge_core_texts_v1.md
unknown_path_samples,docs/BMS_FU01B_C60_CORE_SELECTION_INITIAL_RESULT_NOTE.md,,,,relative_path=docs/BMS_FU01B_C60_CORE_SELECTION_INITIAL_RESULT_NOTE.md
unknown_path_samples,docs/BMS_FU01B_C60_CORE_SELECTION_SENSITIVITY_SPEC.md,,,,relative_path=docs/BMS_FU01B_C60_CORE_SELECTION_SENSITIVITY_SPEC.md
unknown_path_samples,docs/BMS_FU01B_RUNNER_FIELD_LIST.md,,,,relative_path=docs/BMS_FU01B_RUNNER_FIELD_LIST.md
unknown_path_samples,docs/BMS_FU01_C60_STRUCTURE_INFORMATION_DIAGNOSTIC_SPEC.md,,,,relative_path=docs/BMS_FU01_C60_STRUCTURE_INFORMATION_DIAGNOSTIC_SPEC.md
unknown_path_samples,docs/BMS_FU01C_C60_MOTIF_TOPOLOGY_EXTENSION_SPEC.md,,,,relative_path=docs/BMS_FU01C_C60_MOTIF_TOPOLOGY_EXTENSION_SPEC.md
unknown_path_samples,docs/BMS_FU01C_C60_MOTIF_TOPOLOGY_INITIAL_RESULT_NOTE.md,,,,relative_path=docs/BMS_FU01C_C60_MOTIF_TOPOLOGY_INITIAL_RESULT_NOTE.md
unknown_path_samples,docs/BMS_FU01C_RUNNER_FIELD_LIST.md,,,,relative_path=docs/BMS_FU01C_RUNNER_FIELD_LIST.md
unknown_path_samples,docs/BMS_FU01_RUNNER_FIELD_LIST.md,,,,relative_path=docs/BMS_FU01_RUNNER_FIELD_LIST.md
unknown_path_samples,docs/BMS_FU02B_CARRIER_SHARPNESS_INITIAL_RESULT_NOTE.md,,,,relative_path=docs/BMS_FU02B_CARRIER_SHARPNESS_INITIAL_RESULT_NOTE.md
unknown_path_samples,docs/BMS_FU02B_CARRIER_SHARPNESS_RANK_STABILITY_SPEC.md,,,,relative_path=docs/BMS_FU02B_CARRIER_SHARPNESS_RANK_STABILITY_SPEC.md
unknown_path_samples,docs/BMS_FU02B_RUNNER_FIELD_LIST.md,,,,relative_path=docs/BMS_FU02B_RUNNER_FIELD_LIST.md
unknown_path_samples,docs/BMS_FU02C_REPRESENTATION_RESOLVED_CARRIER_DELTA_INITIAL_RESULT_NOTE.md,,,,relative_path=docs/BMS_FU02C_REPRESENTATION_RESOLVED_CARRIER_DELTA_INITIAL_RESULT_NOTE.md
unknown_path_samples,docs/BMS_FU02C_REPRESENTATION_RESOLVED_CARRIER_DELTA_SPEC.md,,,,relative_path=docs/BMS_FU02C_REPRESENTATION_RESOLVED_CARRIER_DELTA_SPEC.md
unknown_path_samples,docs/BMS_FU02C_RUNNER_FIELD_LIST.md,,,,relative_path=docs/BMS_FU02C_RUNNER_FIELD_LIST.md
unknown_path_samples,docs/BMS_FU02D1_FACE_PARSER_REPAIR_AND_FACE_LOCALIZATION_INITIAL_RESULT_NOTE.md,,,,relative_path=docs/BMS_FU02D1_FACE_PARSER_REPAIR_AND_FACE_LOCALIZATION_INITIAL_RESULT_NOTE.md
unknown_path_samples,docs/BMS_FU02D1_FACE_PARSER_REPAIR_AND_FACE_LOCALIZATION_SPEC.md,,,,relative_path=docs/BMS_FU02D1_FACE_PARSER_REPAIR_AND_FACE_LOCALIZATION_SPEC.md
unknown_path_samples,docs/BMS_FU02D1_RUNNER_FIELD_LIST.md,,,,relative_path=docs/BMS_FU02D1_RUNNER_FIELD_LIST.md
unknown_path_samples,docs/BMS_FU02D_CARRIER_ROLE_GEOMETRY_PATCH_DISTRIBUTION_INITIAL_RESULT_NOTE.md,,,,relative_path=docs/BMS_FU02D_CARRIER_ROLE_GEOMETRY_PATCH_DISTRIBUTION_INITIAL_RESULT_NOTE.md
unknown_path_samples,docs/BMS_FU02D_CARRIER_ROLE_GEOMETRY_PATCH_DISTRIBUTION_SPEC.md,,,,relative_path=docs/BMS_FU02D_CARRIER_ROLE_GEOMETRY_PATCH_DISTRIBUTION_SPEC.md
unknown_path_samples,docs/BMS_FU02D_RUNNER_FIELD_LIST.md,,,,relative_path=docs/BMS_FU02D_RUNNER_FIELD_LIST.md
unknown_path_samples,docs/BMS_FU02E1_ROLE_BALANCE_LOCALIZATION_INITIAL_RESULT_NOTE.md,,,,relative_path=docs/BMS_FU02E1_ROLE_BALANCE_LOCALIZATION_INITIAL_RESULT_NOTE.md
unknown_path_samples,docs/BMS_FU02E1_ROLE_BALANCE_LOCALIZATION_SPEC.md,,,,relative_path=docs/BMS_FU02E1_ROLE_BALANCE_LOCALIZATION_SPEC.md
unknown_path_samples,docs/BMS_FU02E1_RUNNER_FIELD_LIST.md,,,,relative_path=docs/BMS_FU02E1_RUNNER_FIELD_LIST.md
unknown_path_samples,docs/BMS_FU02E_CARRIER_ROLE_NULL_LOCALIZATION_INITIAL_RESULT_NOTE.md,,,,relative_path=docs/BMS_FU02E_CARRIER_ROLE_NULL_LOCALIZATION_INITIAL_RESULT_NOTE.md
unknown_path_samples,docs/BMS_FU02E_CARRIER_ROLE_NULL_LOCALIZATION_TEST_SPEC.md,,,,relative_path=docs/BMS_FU02E_CARRIER_ROLE_NULL_LOCALIZATION_TEST_SPEC.md
unknown_path_samples,docs/BMS_FU02E_RUNNER_FIELD_LIST.md,,,,relative_path=docs/BMS_FU02E_RUNNER_FIELD_LIST.md
unknown_path_samples,docs/BMS_FU02F1_FACE_ID_INTERVAL_REPAIR_3D_GRAPH_LAYOUT_INITIAL_RESULT_NOTE.md,,,,relative_path=docs/BMS_FU02F1_FACE_ID_INTERVAL_REPAIR_3D_GRAPH_LAYOUT_INITIAL_RESULT_NOTE.md
unknown_path_samples,docs/BMS_FU02F1_FACE_ID_INTERVAL_REPAIR_3D_GRAPH_LAYOUT_SPEC.md,,,,relative_path=docs/BMS_FU02F1_FACE_ID_INTERVAL_REPAIR_3D_GRAPH_LAYOUT_SPEC.md
unknown_path_samples,docs/BMS_FU02F1_RUNNER_FIELD_LIST.md,,,,relative_path=docs/BMS_FU02F1_RUNNER_FIELD_LIST.md
unknown_path_samples,docs/BMS_FU02F_CARRIER_ROLE_VISUALIZATION_SYMMETRY_ORBIT_INITIAL_RESULT_NOTE.md,,,,relative_path=docs/BMS_FU02F_CARRIER_ROLE_VISUALIZATION_SYMMETRY_ORBIT_INITIAL_RESULT_NOTE.md
unknown_path_samples,docs/BMS_FU02F_CARRIER_ROLE_VISUALIZATION_SYMMETRY_ORBIT_SPEC.md,,,,relative_path=docs/BMS_FU02F_CARRIER_ROLE_VISUALIZATION_SYMMETRY_ORBIT_SPEC.md
unknown_path_samples,docs/BMS_FU02F_RUNNER_FIELD_LIST.md,,,,relative_path=docs/BMS_FU02F_RUNNER_FIELD_LIST.md
unknown_path_samples,docs/BMS_FU02G0_REAL_STRUCTURE_MEMORY_SYMMETRY_CONTROL_METHOD_PLAN.md,,,,relative_path=docs/BMS_FU02G0_REAL_STRUCTURE_MEMORY_SYMMETRY_CONTROL_METHOD_PLAN.md
unknown_path_samples,docs/BMS_FU02G1B_NANOTUBE_TOPOLOGY_REPAIR_FIELD_LIST.md,,,,relative_path=docs/BMS_FU02G1B_NANOTUBE_TOPOLOGY_REPAIR_FIELD_LIST.md
unknown_path_samples,docs/BMS_FU02G1B_NANOTUBE_TOPOLOGY_REPAIR_VALIDATION_INITIAL_RESULT_NOTE.md,,,,relative_path=docs/BMS_FU02G1B_NANOTUBE_TOPOLOGY_REPAIR_VALIDATION_INITIAL_RESULT_NOTE.md
unknown_path_samples,docs/BMS_FU02G1B_NANOTUBE_TOPOLOGY_REPAIR_VALIDATION_SPEC.md,,,,relative_path=docs/BMS_FU02G1B_NANOTUBE_TOPOLOGY_REPAIR_VALIDATION_SPEC.md
unknown_path_samples,docs/BMS_FU02G1_STRUCTURE_INVENTORY_BUILDER_FIELD_LIST.md,,,,relative_path=docs/BMS_FU02G1_STRUCTURE_INVENTORY_BUILDER_FIELD_LIST.md
unknown_path_samples,docs/BMS_FU02G1_STRUCTURE_INVENTORY_BUILDER_INITIAL_RESULT_NOTE.md,,,,relative_path=docs/BMS_FU02G1_STRUCTURE_INVENTORY_BUILDER_INITIAL_RESULT_NOTE.md
unknown_path_samples,docs/BMS_FU02G1_STRUCTURE_INVENTORY_BUILDER_SPEC.md,,,,relative_path=docs/BMS_FU02G1_STRUCTURE_INVENTORY_BUILDER_SPEC.md
unknown_path_samples,docs/BMS_FU02G2_CARRIER_DIAGNOSTIC_TRANSFER_FIELD_LIST.md,,,,relative_path=docs/BMS_FU02G2_CARRIER_DIAGNOSTIC_TRANSFER_FIELD_LIST.md
unknown_path_samples,docs/BMS_FU02G2_CARRIER_DIAGNOSTIC_TRANSFER_GEOMETRY_CONTROLS_SPEC.md,,,,relative_path=docs/BMS_FU02G2_CARRIER_DIAGNOSTIC_TRANSFER_GEOMETRY_CONTROLS_SPEC.md
unknown_path_samples,docs/BMS_FU02G2_CARRIER_DIAGNOSTIC_TRANSFER_INITIAL_RESULT_NOTE.md,,,,relative_path=docs/BMS_FU02G2_CARRIER_DIAGNOSTIC_TRANSFER_INITIAL_RESULT_NOTE.md
unknown_path_samples,docs/BMS_FU02G3_REAL_STRUCTURE_MEMORY_NULL_SPECIFICITY_FIELD_LIST.md,,,,relative_path=docs/BMS_FU02G3_REAL_STRUCTURE_MEMORY_NULL_SPECIFICITY_FIELD_LIST.md
unknown_path_samples,docs/BMS_FU02G3_REAL_STRUCTURE_MEMORY_NULL_SPECIFICITY_INITIAL_RESULT_NOTE.md,,,,relative_path=docs/BMS_FU02G3_REAL_STRUCTURE_MEMORY_NULL_SPECIFICITY_INITIAL_RESULT_NOTE.md
unknown_path_samples,docs/BMS_FU02G3_REAL_STRUCTURE_MEMORY_NULL_SPECIFICITY_SPEC.md,,,,relative_path=docs/BMS_FU02G3_REAL_STRUCTURE_MEMORY_NULL_SPECIFICITY_SPEC.md
