candidate_id,path,table_name,column_id,column_name,data_type,not_null,default_value,primary_key,create_sql_excerpt
dwh03_workcopy,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_dwh_target_workcopy_dwh03.db,document_catalog,9,tracking_decision,TEXT,0,,0,"CREATE TABLE document_catalog (     document_id INTEGER PRIMARY KEY,     project_file_id INTEGER NOT NULL,     document_title TEXT,     document_type TEXT,     qsb_block_id TEXT,     upstream_block TEXT,     downstream_block TEXT,     status TEXT,     claim_boundary_level TEXT,     tracking_decision TEXT,     notes TEXT,     created_at TEXT NOT NULL DEFAULT CURRENT_TIMESTAMP,     updated_at TEXT,     FOREIGN KEY (project_file_id) REFERENCES project_file_catalog(project_file_id),     UNIQUE(proje"
dwh03_workcopy,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_dwh_target_workcopy_dwh03.db,document_catalog,10,notes,TEXT,0,,0,"CREATE TABLE document_catalog (     document_id INTEGER PRIMARY KEY,     project_file_id INTEGER NOT NULL,     document_title TEXT,     document_type TEXT,     qsb_block_id TEXT,     upstream_block TEXT,     downstream_block TEXT,     status TEXT,     claim_boundary_level TEXT,     tracking_decision TEXT,     notes TEXT,     created_at TEXT NOT NULL DEFAULT CURRENT_TIMESTAMP,     updated_at TEXT,     FOREIGN KEY (project_file_id) REFERENCES project_file_catalog(project_file_id),     UNIQUE(proje"
dwh03_workcopy,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_dwh_target_workcopy_dwh03.db,document_catalog,11,created_at,TEXT,1,CURRENT_TIMESTAMP,0,"CREATE TABLE document_catalog (     document_id INTEGER PRIMARY KEY,     project_file_id INTEGER NOT NULL,     document_title TEXT,     document_type TEXT,     qsb_block_id TEXT,     upstream_block TEXT,     downstream_block TEXT,     status TEXT,     claim_boundary_level TEXT,     tracking_decision TEXT,     notes TEXT,     created_at TEXT NOT NULL DEFAULT CURRENT_TIMESTAMP,     updated_at TEXT,     FOREIGN KEY (project_file_id) REFERENCES project_file_catalog(project_file_id),     UNIQUE(proje"
dwh03_workcopy,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_dwh_target_workcopy_dwh03.db,document_catalog,12,updated_at,TEXT,0,,0,"CREATE TABLE document_catalog (     document_id INTEGER PRIMARY KEY,     project_file_id INTEGER NOT NULL,     document_title TEXT,     document_type TEXT,     qsb_block_id TEXT,     upstream_block TEXT,     downstream_block TEXT,     status TEXT,     claim_boundary_level TEXT,     tracking_decision TEXT,     notes TEXT,     created_at TEXT NOT NULL DEFAULT CURRENT_TIMESTAMP,     updated_at TEXT,     FOREIGN KEY (project_file_id) REFERENCES project_file_catalog(project_file_id),     UNIQUE(proje"
dwh03_workcopy,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_dwh_target_workcopy_dwh03.db,dwh11_external_source_retrieval_log,0,retrieval_id,TEXT,0,,1,"CREATE TABLE dwh11_external_source_retrieval_log (             retrieval_id TEXT PRIMARY KEY,             retrieval_timestamp_utc TEXT,             source_label TEXT,             source_url TEXT,             retrieval_mode TEXT NOT NULL,             retrieval_status TEXT NOT NULL,             term TEXT,             notes TEXT         )"
dwh03_workcopy,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_dwh_target_workcopy_dwh03.db,dwh11_external_source_retrieval_log,1,retrieval_timestamp_utc,TEXT,0,,0,"CREATE TABLE dwh11_external_source_retrieval_log (             retrieval_id TEXT PRIMARY KEY,             retrieval_timestamp_utc TEXT,             source_label TEXT,             source_url TEXT,             retrieval_mode TEXT NOT NULL,             retrieval_status TEXT NOT NULL,             term TEXT,             notes TEXT         )"
dwh03_workcopy,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_dwh_target_workcopy_dwh03.db,dwh11_external_source_retrieval_log,2,source_label,TEXT,0,,0,"CREATE TABLE dwh11_external_source_retrieval_log (             retrieval_id TEXT PRIMARY KEY,             retrieval_timestamp_utc TEXT,             source_label TEXT,             source_url TEXT,             retrieval_mode TEXT NOT NULL,             retrieval_status TEXT NOT NULL,             term TEXT,             notes TEXT         )"
dwh03_workcopy,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_dwh_target_workcopy_dwh03.db,dwh11_external_source_retrieval_log,3,source_url,TEXT,0,,0,"CREATE TABLE dwh11_external_source_retrieval_log (             retrieval_id TEXT PRIMARY KEY,             retrieval_timestamp_utc TEXT,             source_label TEXT,             source_url TEXT,             retrieval_mode TEXT NOT NULL,             retrieval_status TEXT NOT NULL,             term TEXT,             notes TEXT         )"
dwh03_workcopy,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_dwh_target_workcopy_dwh03.db,dwh11_external_source_retrieval_log,4,retrieval_mode,TEXT,1,,0,"CREATE TABLE dwh11_external_source_retrieval_log (             retrieval_id TEXT PRIMARY KEY,             retrieval_timestamp_utc TEXT,             source_label TEXT,             source_url TEXT,             retrieval_mode TEXT NOT NULL,             retrieval_status TEXT NOT NULL,             term TEXT,             notes TEXT         )"
dwh03_workcopy,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_dwh_target_workcopy_dwh03.db,dwh11_external_source_retrieval_log,5,retrieval_status,TEXT,1,,0,"CREATE TABLE dwh11_external_source_retrieval_log (             retrieval_id TEXT PRIMARY KEY,             retrieval_timestamp_utc TEXT,             source_label TEXT,             source_url TEXT,             retrieval_mode TEXT NOT NULL,             retrieval_status TEXT NOT NULL,             term TEXT,             notes TEXT         )"
dwh03_workcopy,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_dwh_target_workcopy_dwh03.db,dwh11_external_source_retrieval_log,6,term,TEXT,0,,0,"CREATE TABLE dwh11_external_source_retrieval_log (             retrieval_id TEXT PRIMARY KEY,             retrieval_timestamp_utc TEXT,             source_label TEXT,             source_url TEXT,             retrieval_mode TEXT NOT NULL,             retrieval_status TEXT NOT NULL,             term TEXT,             notes TEXT         )"
dwh03_workcopy,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_dwh_target_workcopy_dwh03.db,dwh11_external_source_retrieval_log,7,notes,TEXT,0,,0,"CREATE TABLE dwh11_external_source_retrieval_log (             retrieval_id TEXT PRIMARY KEY,             retrieval_timestamp_utc TEXT,             source_label TEXT,             source_url TEXT,             retrieval_mode TEXT NOT NULL,             retrieval_status TEXT NOT NULL,             term TEXT,             notes TEXT         )"
dwh03_workcopy,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_dwh_target_workcopy_dwh03.db,dwh12d_source_retrieval_log,0,retrieval_id,TEXT,0,,1,"CREATE TABLE dwh12d_source_retrieval_log (             retrieval_id TEXT PRIMARY KEY,             retrieval_timestamp_utc TEXT,             source_label TEXT,             source_url TEXT,             source_type TEXT,             retrieval_mode TEXT NOT NULL,             retrieval_status TEXT NOT NULL,             term TEXT,             notes TEXT         )"
dwh03_workcopy,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_dwh_target_workcopy_dwh03.db,dwh12d_source_retrieval_log,1,retrieval_timestamp_utc,TEXT,0,,0,"CREATE TABLE dwh12d_source_retrieval_log (             retrieval_id TEXT PRIMARY KEY,             retrieval_timestamp_utc TEXT,             source_label TEXT,             source_url TEXT,             source_type TEXT,             retrieval_mode TEXT NOT NULL,             retrieval_status TEXT NOT NULL,             term TEXT,             notes TEXT         )"
dwh03_workcopy,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_dwh_target_workcopy_dwh03.db,dwh12d_source_retrieval_log,2,source_label,TEXT,0,,0,"CREATE TABLE dwh12d_source_retrieval_log (             retrieval_id TEXT PRIMARY KEY,             retrieval_timestamp_utc TEXT,             source_label TEXT,             source_url TEXT,             source_type TEXT,             retrieval_mode TEXT NOT NULL,             retrieval_status TEXT NOT NULL,             term TEXT,             notes TEXT         )"
dwh03_workcopy,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_dwh_target_workcopy_dwh03.db,dwh12d_source_retrieval_log,3,source_url,TEXT,0,,0,"CREATE TABLE dwh12d_source_retrieval_log (             retrieval_id TEXT PRIMARY KEY,             retrieval_timestamp_utc TEXT,             source_label TEXT,             source_url TEXT,             source_type TEXT,             retrieval_mode TEXT NOT NULL,             retrieval_status TEXT NOT NULL,             term TEXT,             notes TEXT         )"
dwh03_workcopy,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_dwh_target_workcopy_dwh03.db,dwh12d_source_retrieval_log,4,source_type,TEXT,0,,0,"CREATE TABLE dwh12d_source_retrieval_log (             retrieval_id TEXT PRIMARY KEY,             retrieval_timestamp_utc TEXT,             source_label TEXT,             source_url TEXT,             source_type TEXT,             retrieval_mode TEXT NOT NULL,             retrieval_status TEXT NOT NULL,             term TEXT,             notes TEXT         )"
dwh03_workcopy,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_dwh_target_workcopy_dwh03.db,dwh12d_source_retrieval_log,5,retrieval_mode,TEXT,1,,0,"CREATE TABLE dwh12d_source_retrieval_log (             retrieval_id TEXT PRIMARY KEY,             retrieval_timestamp_utc TEXT,             source_label TEXT,             source_url TEXT,             source_type TEXT,             retrieval_mode TEXT NOT NULL,             retrieval_status TEXT NOT NULL,             term TEXT,             notes TEXT         )"
dwh03_workcopy,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_dwh_target_workcopy_dwh03.db,dwh12d_source_retrieval_log,6,retrieval_status,TEXT,1,,0,"CREATE TABLE dwh12d_source_retrieval_log (             retrieval_id TEXT PRIMARY KEY,             retrieval_timestamp_utc TEXT,             source_label TEXT,             source_url TEXT,             source_type TEXT,             retrieval_mode TEXT NOT NULL,             retrieval_status TEXT NOT NULL,             term TEXT,             notes TEXT         )"
dwh03_workcopy,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_dwh_target_workcopy_dwh03.db,dwh12d_source_retrieval_log,7,term,TEXT,0,,0,"CREATE TABLE dwh12d_source_retrieval_log (             retrieval_id TEXT PRIMARY KEY,             retrieval_timestamp_utc TEXT,             source_label TEXT,             source_url TEXT,             source_type TEXT,             retrieval_mode TEXT NOT NULL,             retrieval_status TEXT NOT NULL,             term TEXT,             notes TEXT         )"
dwh03_workcopy,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_dwh_target_workcopy_dwh03.db,dwh12d_source_retrieval_log,8,notes,TEXT,0,,0,"CREATE TABLE dwh12d_source_retrieval_log (             retrieval_id TEXT PRIMARY KEY,             retrieval_timestamp_utc TEXT,             source_label TEXT,             source_url TEXT,             source_type TEXT,             retrieval_mode TEXT NOT NULL,             retrieval_status TEXT NOT NULL,             term TEXT,             notes TEXT         )"
dwh03_workcopy,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_dwh_target_workcopy_dwh03.db,dwh13_manual_source_strategy,0,source_strategy_id,TEXT,0,,1,"CREATE TABLE dwh13_manual_source_strategy (             source_strategy_id TEXT PRIMARY KEY,             term TEXT NOT NULL,             preferred_source_category TEXT NOT NULL,             source_priority TEXT NOT NULL,             suggested_source_label TEXT,             suggested_search_phrase TEXT,             accept_criteria TEXT NOT NULL,             reject_criteria TEXT NOT NULL,             notes TEXT         )"
dwh03_workcopy,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_dwh_target_workcopy_dwh03.db,dwh13_manual_source_strategy,1,term,TEXT,1,,0,"CREATE TABLE dwh13_manual_source_strategy (             source_strategy_id TEXT PRIMARY KEY,             term TEXT NOT NULL,             preferred_source_category TEXT NOT NULL,             source_priority TEXT NOT NULL,             suggested_source_label TEXT,             suggested_search_phrase TEXT,             accept_criteria TEXT NOT NULL,             reject_criteria TEXT NOT NULL,             notes TEXT         )"
dwh03_workcopy,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_dwh_target_workcopy_dwh03.db,dwh13_manual_source_strategy,2,preferred_source_category,TEXT,1,,0,"CREATE TABLE dwh13_manual_source_strategy (             source_strategy_id TEXT PRIMARY KEY,             term TEXT NOT NULL,             preferred_source_category TEXT NOT NULL,             source_priority TEXT NOT NULL,             suggested_source_label TEXT,             suggested_search_phrase TEXT,             accept_criteria TEXT NOT NULL,             reject_criteria TEXT NOT NULL,             notes TEXT         )"
dwh03_workcopy,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_dwh_target_workcopy_dwh03.db,dwh13_manual_source_strategy,3,source_priority,TEXT,1,,0,"CREATE TABLE dwh13_manual_source_strategy (             source_strategy_id TEXT PRIMARY KEY,             term TEXT NOT NULL,             preferred_source_category TEXT NOT NULL,             source_priority TEXT NOT NULL,             suggested_source_label TEXT,             suggested_search_phrase TEXT,             accept_criteria TEXT NOT NULL,             reject_criteria TEXT NOT NULL,             notes TEXT         )"
dwh03_workcopy,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_dwh_target_workcopy_dwh03.db,dwh13_manual_source_strategy,4,suggested_source_label,TEXT,0,,0,"CREATE TABLE dwh13_manual_source_strategy (             source_strategy_id TEXT PRIMARY KEY,             term TEXT NOT NULL,             preferred_source_category TEXT NOT NULL,             source_priority TEXT NOT NULL,             suggested_source_label TEXT,             suggested_search_phrase TEXT,             accept_criteria TEXT NOT NULL,             reject_criteria TEXT NOT NULL,             notes TEXT         )"
dwh03_workcopy,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_dwh_target_workcopy_dwh03.db,dwh13_manual_source_strategy,5,suggested_search_phrase,TEXT,0,,0,"CREATE TABLE dwh13_manual_source_strategy (             source_strategy_id TEXT PRIMARY KEY,             term TEXT NOT NULL,             preferred_source_category TEXT NOT NULL,             source_priority TEXT NOT NULL,             suggested_source_label TEXT,             suggested_search_phrase TEXT,             accept_criteria TEXT NOT NULL,             reject_criteria TEXT NOT NULL,             notes TEXT         )"
dwh03_workcopy,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_dwh_target_workcopy_dwh03.db,dwh13_manual_source_strategy,6,accept_criteria,TEXT,1,,0,"CREATE TABLE dwh13_manual_source_strategy (             source_strategy_id TEXT PRIMARY KEY,             term TEXT NOT NULL,             preferred_source_category TEXT NOT NULL,             source_priority TEXT NOT NULL,             suggested_source_label TEXT,             suggested_search_phrase TEXT,             accept_criteria TEXT NOT NULL,             reject_criteria TEXT NOT NULL,             notes TEXT         )"
dwh03_workcopy,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_dwh_target_workcopy_dwh03.db,dwh13_manual_source_strategy,7,reject_criteria,TEXT,1,,0,"CREATE TABLE dwh13_manual_source_strategy (             source_strategy_id TEXT PRIMARY KEY,             term TEXT NOT NULL,             preferred_source_category TEXT NOT NULL,             source_priority TEXT NOT NULL,             suggested_source_label TEXT,             suggested_search_phrase TEXT,             accept_criteria TEXT NOT NULL,             reject_criteria TEXT NOT NULL,             notes TEXT         )"
dwh03_workcopy,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_dwh_target_workcopy_dwh03.db,dwh13_manual_source_strategy,8,notes,TEXT,0,,0,"CREATE TABLE dwh13_manual_source_strategy (             source_strategy_id TEXT PRIMARY KEY,             term TEXT NOT NULL,             preferred_source_category TEXT NOT NULL,             source_priority TEXT NOT NULL,             suggested_source_label TEXT,             suggested_search_phrase TEXT,             accept_criteria TEXT NOT NULL,             reject_criteria TEXT NOT NULL,             notes TEXT         )"
dwh03_workcopy,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_dwh_target_workcopy_dwh03.db,dwh17a_compound_label_source_strategy,0,source_strategy_id,TEXT,0,,1,"CREATE TABLE dwh17a_compound_label_source_strategy (             source_strategy_id TEXT PRIMARY KEY,             compound_label TEXT NOT NULL,             preferred_source_category TEXT NOT NULL,             suggested_source_label TEXT,             suggested_search_phrase TEXT,             accept_criteria TEXT NOT NULL,             reject_criteria TEXT NOT NULL,             created_at_utc TEXT NOT NULL,             notes TEXT         )"
dwh03_workcopy,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_dwh_target_workcopy_dwh03.db,dwh17a_compound_label_source_strategy,1,compound_label,TEXT,1,,0,"CREATE TABLE dwh17a_compound_label_source_strategy (             source_strategy_id TEXT PRIMARY KEY,             compound_label TEXT NOT NULL,             preferred_source_category TEXT NOT NULL,             suggested_source_label TEXT,             suggested_search_phrase TEXT,             accept_criteria TEXT NOT NULL,             reject_criteria TEXT NOT NULL,             created_at_utc TEXT NOT NULL,             notes TEXT         )"
dwh03_workcopy,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_dwh_target_workcopy_dwh03.db,dwh17a_compound_label_source_strategy,2,preferred_source_category,TEXT,1,,0,"CREATE TABLE dwh17a_compound_label_source_strategy (             source_strategy_id TEXT PRIMARY KEY,             compound_label TEXT NOT NULL,             preferred_source_category TEXT NOT NULL,             suggested_source_label TEXT,             suggested_search_phrase TEXT,             accept_criteria TEXT NOT NULL,             reject_criteria TEXT NOT NULL,             created_at_utc TEXT NOT NULL,             notes TEXT         )"
dwh03_workcopy,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_dwh_target_workcopy_dwh03.db,dwh17a_compound_label_source_strategy,3,suggested_source_label,TEXT,0,,0,"CREATE TABLE dwh17a_compound_label_source_strategy (             source_strategy_id TEXT PRIMARY KEY,             compound_label TEXT NOT NULL,             preferred_source_category TEXT NOT NULL,             suggested_source_label TEXT,             suggested_search_phrase TEXT,             accept_criteria TEXT NOT NULL,             reject_criteria TEXT NOT NULL,             created_at_utc TEXT NOT NULL,             notes TEXT         )"
dwh03_workcopy,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_dwh_target_workcopy_dwh03.db,dwh17a_compound_label_source_strategy,4,suggested_search_phrase,TEXT,0,,0,"CREATE TABLE dwh17a_compound_label_source_strategy (             source_strategy_id TEXT PRIMARY KEY,             compound_label TEXT NOT NULL,             preferred_source_category TEXT NOT NULL,             suggested_source_label TEXT,             suggested_search_phrase TEXT,             accept_criteria TEXT NOT NULL,             reject_criteria TEXT NOT NULL,             created_at_utc TEXT NOT NULL,             notes TEXT         )"
dwh03_workcopy,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_dwh_target_workcopy_dwh03.db,dwh17a_compound_label_source_strategy,5,accept_criteria,TEXT,1,,0,"CREATE TABLE dwh17a_compound_label_source_strategy (             source_strategy_id TEXT PRIMARY KEY,             compound_label TEXT NOT NULL,             preferred_source_category TEXT NOT NULL,             suggested_source_label TEXT,             suggested_search_phrase TEXT,             accept_criteria TEXT NOT NULL,             reject_criteria TEXT NOT NULL,             created_at_utc TEXT NOT NULL,             notes TEXT         )"
dwh03_workcopy,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_dwh_target_workcopy_dwh03.db,dwh17a_compound_label_source_strategy,6,reject_criteria,TEXT,1,,0,"CREATE TABLE dwh17a_compound_label_source_strategy (             source_strategy_id TEXT PRIMARY KEY,             compound_label TEXT NOT NULL,             preferred_source_category TEXT NOT NULL,             suggested_source_label TEXT,             suggested_search_phrase TEXT,             accept_criteria TEXT NOT NULL,             reject_criteria TEXT NOT NULL,             created_at_utc TEXT NOT NULL,             notes TEXT         )"
dwh03_workcopy,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_dwh_target_workcopy_dwh03.db,dwh17a_compound_label_source_strategy,7,created_at_utc,TEXT,1,,0,"CREATE TABLE dwh17a_compound_label_source_strategy (             source_strategy_id TEXT PRIMARY KEY,             compound_label TEXT NOT NULL,             preferred_source_category TEXT NOT NULL,             suggested_source_label TEXT,             suggested_search_phrase TEXT,             accept_criteria TEXT NOT NULL,             reject_criteria TEXT NOT NULL,             created_at_utc TEXT NOT NULL,             notes TEXT         )"
dwh03_workcopy,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_dwh_target_workcopy_dwh03.db,dwh17a_compound_label_source_strategy,8,notes,TEXT,0,,0,"CREATE TABLE dwh17a_compound_label_source_strategy (             source_strategy_id TEXT PRIMARY KEY,             compound_label TEXT NOT NULL,             preferred_source_category TEXT NOT NULL,             suggested_source_label TEXT,             suggested_search_phrase TEXT,             accept_criteria TEXT NOT NULL,             reject_criteria TEXT NOT NULL,             created_at_utc TEXT NOT NULL,             notes TEXT         )"
dwh03_workcopy,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_dwh_target_workcopy_dwh03.db,raw_data_source,0,raw_data_source_id,INTEGER,0,,1,"CREATE TABLE raw_data_source (     raw_data_source_id INTEGER PRIMARY KEY,     source_name TEXT NOT NULL,     source_type TEXT NOT NULL,     provider_or_project TEXT,     source_url_or_path TEXT,     source_release TEXT,     source_version TEXT,     source_access_date TEXT,     source_download_status TEXT NOT NULL DEFAULT 'not_downloaded',     source_reachability_status TEXT NOT NULL DEFAULT 'unresolved',     source_corruption_status TEXT NOT NULL DEFAULT 'not_checked',     checksum_status TEXT "
dwh03_workcopy,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_dwh_target_workcopy_dwh03.db,raw_data_source,1,source_name,TEXT,1,,0,"CREATE TABLE raw_data_source (     raw_data_source_id INTEGER PRIMARY KEY,     source_name TEXT NOT NULL,     source_type TEXT NOT NULL,     provider_or_project TEXT,     source_url_or_path TEXT,     source_release TEXT,     source_version TEXT,     source_access_date TEXT,     source_download_status TEXT NOT NULL DEFAULT 'not_downloaded',     source_reachability_status TEXT NOT NULL DEFAULT 'unresolved',     source_corruption_status TEXT NOT NULL DEFAULT 'not_checked',     checksum_status TEXT "
dwh03_workcopy,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_dwh_target_workcopy_dwh03.db,raw_data_source,2,source_type,TEXT,1,,0,"CREATE TABLE raw_data_source (     raw_data_source_id INTEGER PRIMARY KEY,     source_name TEXT NOT NULL,     source_type TEXT NOT NULL,     provider_or_project TEXT,     source_url_or_path TEXT,     source_release TEXT,     source_version TEXT,     source_access_date TEXT,     source_download_status TEXT NOT NULL DEFAULT 'not_downloaded',     source_reachability_status TEXT NOT NULL DEFAULT 'unresolved',     source_corruption_status TEXT NOT NULL DEFAULT 'not_checked',     checksum_status TEXT "
dwh03_workcopy,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_dwh_target_workcopy_dwh03.db,raw_data_source,3,provider_or_project,TEXT,0,,0,"CREATE TABLE raw_data_source (     raw_data_source_id INTEGER PRIMARY KEY,     source_name TEXT NOT NULL,     source_type TEXT NOT NULL,     provider_or_project TEXT,     source_url_or_path TEXT,     source_release TEXT,     source_version TEXT,     source_access_date TEXT,     source_download_status TEXT NOT NULL DEFAULT 'not_downloaded',     source_reachability_status TEXT NOT NULL DEFAULT 'unresolved',     source_corruption_status TEXT NOT NULL DEFAULT 'not_checked',     checksum_status TEXT "
dwh03_workcopy,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_dwh_target_workcopy_dwh03.db,raw_data_source,4,source_url_or_path,TEXT,0,,0,"CREATE TABLE raw_data_source (     raw_data_source_id INTEGER PRIMARY KEY,     source_name TEXT NOT NULL,     source_type TEXT NOT NULL,     provider_or_project TEXT,     source_url_or_path TEXT,     source_release TEXT,     source_version TEXT,     source_access_date TEXT,     source_download_status TEXT NOT NULL DEFAULT 'not_downloaded',     source_reachability_status TEXT NOT NULL DEFAULT 'unresolved',     source_corruption_status TEXT NOT NULL DEFAULT 'not_checked',     checksum_status TEXT "
dwh03_workcopy,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_dwh_target_workcopy_dwh03.db,raw_data_source,5,source_release,TEXT,0,,0,"CREATE TABLE raw_data_source (     raw_data_source_id INTEGER PRIMARY KEY,     source_name TEXT NOT NULL,     source_type TEXT NOT NULL,     provider_or_project TEXT,     source_url_or_path TEXT,     source_release TEXT,     source_version TEXT,     source_access_date TEXT,     source_download_status TEXT NOT NULL DEFAULT 'not_downloaded',     source_reachability_status TEXT NOT NULL DEFAULT 'unresolved',     source_corruption_status TEXT NOT NULL DEFAULT 'not_checked',     checksum_status TEXT "
dwh03_workcopy,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_dwh_target_workcopy_dwh03.db,raw_data_source,6,source_version,TEXT,0,,0,"CREATE TABLE raw_data_source (     raw_data_source_id INTEGER PRIMARY KEY,     source_name TEXT NOT NULL,     source_type TEXT NOT NULL,     provider_or_project TEXT,     source_url_or_path TEXT,     source_release TEXT,     source_version TEXT,     source_access_date TEXT,     source_download_status TEXT NOT NULL DEFAULT 'not_downloaded',     source_reachability_status TEXT NOT NULL DEFAULT 'unresolved',     source_corruption_status TEXT NOT NULL DEFAULT 'not_checked',     checksum_status TEXT "
dwh03_workcopy,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_dwh_target_workcopy_dwh03.db,raw_data_source,7,source_access_date,TEXT,0,,0,"CREATE TABLE raw_data_source (     raw_data_source_id INTEGER PRIMARY KEY,     source_name TEXT NOT NULL,     source_type TEXT NOT NULL,     provider_or_project TEXT,     source_url_or_path TEXT,     source_release TEXT,     source_version TEXT,     source_access_date TEXT,     source_download_status TEXT NOT NULL DEFAULT 'not_downloaded',     source_reachability_status TEXT NOT NULL DEFAULT 'unresolved',     source_corruption_status TEXT NOT NULL DEFAULT 'not_checked',     checksum_status TEXT "
dwh03_workcopy,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_dwh_target_workcopy_dwh03.db,raw_data_source,8,source_download_status,TEXT,1,'not_downloaded',0,"CREATE TABLE raw_data_source (     raw_data_source_id INTEGER PRIMARY KEY,     source_name TEXT NOT NULL,     source_type TEXT NOT NULL,     provider_or_project TEXT,     source_url_or_path TEXT,     source_release TEXT,     source_version TEXT,     source_access_date TEXT,     source_download_status TEXT NOT NULL DEFAULT 'not_downloaded',     source_reachability_status TEXT NOT NULL DEFAULT 'unresolved',     source_corruption_status TEXT NOT NULL DEFAULT 'not_checked',     checksum_status TEXT "
