run_id,candidate_id,source_path_or_table,has_source_lineage,lineage_assessment
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0122,data/QSB-ST-SHAPIROINFO/test_fixtures/j0740_gate_negative_claim_true.yaml,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0123,data/QSB-ST-SHAPIROINFO/test_fixtures/j0740_gate_negative_download_open.yaml,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0124,data/QSB-ST-SHAPIROINFO/toy_comparator_config.yaml,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0125,data/README_BMC07_inputs.md,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0126,data/README_BMC07_inputs_minimal_bundle.md,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0127,data/bmc01/bmc01_baseline_relational_table_template.csv,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0128,data/bmc04/bmc04_baseline_relational_table_template.csv,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0129,data/bmc07_config_coupling_arm.yaml,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0130,data/bmc07_config_minimal_readouts.yaml,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0131,data/bmc07c_backbone_variation_config.yaml,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0132,data/bmc08_dataset_manifest.json,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0133,data/bmc08_dataset_manifest.template.json,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0134,data/bmc08_realdata_config.template.yaml,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0135,data/bmc08_realdata_config.yaml,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0136,data/bmc08a_m39x1_featuretable_config.template.yaml,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0137,data/bmc08a_m39x1_featuretable_config.yaml,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0138,data/bmc08a_real_units_feature_table.csv,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0139,data/bmc08a_real_units_feature_table.template.csv,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0140,data/bmc08b_m39x1_no_ring_mirror_config.yaml,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0141,data/bmc08b_real_units_feature_table.csv,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0142,data/bmc08b_realdata_config.yaml,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0143,data/bmc08c_m39x1_sign_sensitive_ring_config.yaml,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0144,data/bmc08c_real_units_feature_table.csv,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0145,data/bmc08c_realdata_config.yaml,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0146,data/bmc09a_knn_inputs/k_2/node_metadata_real.csv,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0147,data/bmc09a_knn_inputs/k_3/node_metadata_real.csv,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0148,data/bmc09a_knn_inputs/k_4/node_metadata_real.csv,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0149,data/bmc09a_realdata_config.yaml,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0150,data/bmc09b_runner_config_k_2.yaml,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0151,data/bmc09b_runner_config_k_3.yaml,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0152,data/bmc09b_runner_config_k_4.yaml,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0153,data/bmc09c_mutual_knn_inputs/k_2/node_metadata_real.csv,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0154,data/bmc09c_mutual_knn_inputs/k_3/node_metadata_real.csv,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0155,data/bmc09c_mutual_knn_inputs/k_4/node_metadata_real.csv,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0156,data/bmc09c_runner_config_k_2.yaml,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0157,data/bmc09c_runner_config_k_3.yaml,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0158,data/bmc09c_runner_config_k_4.yaml,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0159,data/bmc09d_runner_config_hybrid_k3_tau_025.yaml,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0160,data/bmc09d_runner_config_hybrid_k3_tau_03.yaml,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0161,data/bmc09d_runner_config_threshold_tau_025.yaml,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0162,data/bmc09d_runner_config_threshold_tau_03.yaml,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0163,data/bmc09d_runner_config_threshold_tau_035.yaml,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0164,data/bmc09d_threshold_hybrid_compare_config.yaml,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0165,data/bmc09d_threshold_hybrid_inputs/graph_build_diagnostics.csv,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0166,data/bmc09d_threshold_hybrid_inputs/hybrid_k3_tau_025/node_metadata_real.csv,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0167,data/bmc09d_threshold_hybrid_inputs/hybrid_k3_tau_03/node_metadata_real.csv,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0168,data/bmc09d_threshold_hybrid_inputs/threshold_tau_025/node_metadata_real.csv,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0169,data/bmc09d_threshold_hybrid_inputs/threshold_tau_03/node_metadata_real.csv,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0170,data/bmc09d_threshold_hybrid_inputs/threshold_tau_035/node_metadata_real.csv,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0171,data/bmc10_nullmodel_compare_config.yaml,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0172,data/bmc10_nullmodel_config.yaml,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0173,data/bmc10_nullmodel_inputs/graph_build_diagnostics.csv,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0174,data/bmc10_nullmodel_inputs/seed_101/nullmodel_feature_table.csv,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0175,data/bmc10_nullmodel_inputs/seed_101/threshold_tau_028/baseline_relational_table_real.csv,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0176,data/bmc10_nullmodel_inputs/seed_101/threshold_tau_028/graph_build_summary.json,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0177,data/bmc10_nullmodel_inputs/seed_101/threshold_tau_028/node_metadata_real.csv,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0178,data/bmc10_nullmodel_inputs/seed_101/threshold_tau_03/baseline_relational_table_real.csv,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0179,data/bmc10_nullmodel_inputs/seed_101/threshold_tau_03/graph_build_summary.json,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0180,data/bmc10_nullmodel_inputs/seed_101/threshold_tau_03/node_metadata_real.csv,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0181,data/bmc10_nullmodel_inputs/seed_101/threshold_tau_032/baseline_relational_table_real.csv,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0182,data/bmc10_nullmodel_inputs/seed_101/threshold_tau_032/graph_build_summary.json,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0183,data/bmc10_nullmodel_inputs/seed_101/threshold_tau_032/node_metadata_real.csv,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0184,data/bmc10_nullmodel_inputs/seed_202/nullmodel_feature_table.csv,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0185,data/bmc10_nullmodel_inputs/seed_202/threshold_tau_028/baseline_relational_table_real.csv,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0186,data/bmc10_nullmodel_inputs/seed_202/threshold_tau_028/graph_build_summary.json,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0187,data/bmc10_nullmodel_inputs/seed_202/threshold_tau_028/node_metadata_real.csv,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0188,data/bmc10_nullmodel_inputs/seed_202/threshold_tau_03/baseline_relational_table_real.csv,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0189,data/bmc10_nullmodel_inputs/seed_202/threshold_tau_03/graph_build_summary.json,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0190,data/bmc10_nullmodel_inputs/seed_202/threshold_tau_03/node_metadata_real.csv,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0191,data/bmc10_nullmodel_inputs/seed_202/threshold_tau_032/baseline_relational_table_real.csv,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0192,data/bmc10_nullmodel_inputs/seed_202/threshold_tau_032/graph_build_summary.json,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0193,data/bmc10_nullmodel_inputs/seed_202/threshold_tau_032/node_metadata_real.csv,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0194,data/bmc10_nullmodel_inputs/seed_303/nullmodel_feature_table.csv,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0195,data/bmc10_nullmodel_inputs/seed_303/threshold_tau_028/baseline_relational_table_real.csv,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0196,data/bmc10_nullmodel_inputs/seed_303/threshold_tau_028/graph_build_summary.json,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0197,data/bmc10_nullmodel_inputs/seed_303/threshold_tau_028/node_metadata_real.csv,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0198,data/bmc10_nullmodel_inputs/seed_303/threshold_tau_03/baseline_relational_table_real.csv,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0199,data/bmc10_nullmodel_inputs/seed_303/threshold_tau_03/graph_build_summary.json,false,lineage_incomplete
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,CAND-0200,data/bmc10_nullmodel_inputs/seed_303/threshold_tau_03/node_metadata_real.csv,false,lineage_incomplete
