run_id,object_type,table_schema,table_name,column_name,matched_reason
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,metadata_table,pg_catalog,pg_largeobject_metadata,,metadata_table_name
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,metadata_table,qsb_metadata,lit_addendum_ashreurov_2014_claim_boundary_metadata,,metadata_table_name
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,metadata_table,qsb_metadata,lit_addendum_ashreurov_2014_field_metadata,,metadata_table_name
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,metadata_table,qsb_metadata,lit_addendum_ashreurov_2014_metadata_integration_run,,metadata_table_name
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,metadata_table,qsb_metadata,litnote01_claim_boundary_metadata,,metadata_table_name
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,metadata_table,qsb_metadata,litnote01_field_metadata,,metadata_table_name
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,metadata_table,qsb_metadata,litnote01_metadata_integration_run,,metadata_table_name
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,metadata_table,qsb_metadata,scale_mapping_note01_claim_boundary_metadata,,metadata_table_name
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,metadata_table,qsb_metadata,scale_mapping_note01_field_metadata,,metadata_table_name
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,metadata_table,qsb_metadata,scale_mapping_note01_metadata_integration_run,,metadata_table_name
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,metadata_table,qsb_metadata,v_planck_bridge_lit_addendum_ashreurov_2014_metadata_dashboard,,metadata_table_name
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,metadata_table,qsb_metadata,v_planck_bridge_lit_addendum_ashreurov_2014_metadata_search,,metadata_table_name
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,metadata_table,qsb_metadata,v_planck_bridge_litnote01_metadata_dashboard,,metadata_table_name
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,metadata_table,qsb_metadata,v_planck_bridge_litnote01_metadata_search,,metadata_table_name
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,metadata_table,qsb_metadata,v_planck_bridge_scale_mapping_note01_metadata_dashboard,,metadata_table_name
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,metadata_table,qsb_metadata,v_planck_bridge_scale_mapping_note01_metadata_search,,metadata_table_name
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,metadata_table,server,metadata_server_config,,metadata_table_name
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,metadata_table,server,metadata_server_endpoint,,metadata_table_name
