run_id,source_path,matched_terms,artifact_kind
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc04/bmc04_baseline_relational_table_template.csv,pair_id,csv
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc07_config_coupling_arm.yaml,Matrix|r_s,yaml
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc07_config_minimal_readouts.yaml,Matrix|r_s,yaml
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc07c_backbone_variation_config.yaml,Matrix,yaml
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc08_dataset_manifest.json,frequency|mode,json
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc08_dataset_manifest.template.json,frequency|mode,json
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc08_realdata_config.template.yaml,Matrix,yaml
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc08_realdata_config.yaml,Matrix,yaml
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc08a_m39x1_featuretable_config.template.yaml,Phase|phase,yaml
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc08a_m39x1_featuretable_config.yaml,Phase|phase,yaml
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc08a_real_units_feature_table.csv,E_i|frequency|mode,csv
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc08a_real_units_feature_table.template.csv,E_i|frequency|mode,csv
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc08b_m39x1_no_ring_mirror_config.yaml,Phase|phase,yaml
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc08b_real_units_feature_table.csv,E_i|frequency|mode,csv
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc08b_realdata_config.yaml,Matrix,yaml
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc08c_m39x1_sign_sensitive_ring_config.yaml,Phase|phase,yaml
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc08c_real_units_feature_table.csv,E_i|frequency|mode,csv
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc08c_realdata_config.yaml,Matrix,yaml
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc09a_knn_inputs/k_2/node_metadata_real.csv,E_i,csv
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc09a_knn_inputs/k_3/node_metadata_real.csv,E_i,csv
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc09a_knn_inputs/k_4/node_metadata_real.csv,E_i,csv
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc09a_realdata_config.yaml,Matrix,yaml
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc09b_runner_config_k_2.yaml,Matrix,yaml
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc09b_runner_config_k_3.yaml,Matrix,yaml
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc09b_runner_config_k_4.yaml,Matrix,yaml
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc09c_mutual_knn_inputs/k_2/node_metadata_real.csv,E_i,csv
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc09c_mutual_knn_inputs/k_3/node_metadata_real.csv,E_i,csv
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc09c_mutual_knn_inputs/k_4/node_metadata_real.csv,E_i,csv
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc09c_runner_config_k_2.yaml,Matrix,yaml
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc09c_runner_config_k_3.yaml,Matrix,yaml
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc09c_runner_config_k_4.yaml,Matrix,yaml
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc09d_runner_config_hybrid_k3_tau_025.yaml,Matrix,yaml
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc09d_runner_config_hybrid_k3_tau_03.yaml,Matrix,yaml
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc09d_runner_config_threshold_tau_025.yaml,Matrix,yaml
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc09d_runner_config_threshold_tau_03.yaml,Matrix,yaml
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc09d_runner_config_threshold_tau_035.yaml,Matrix,yaml
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc09d_threshold_hybrid_compare_config.yaml,E_i,yaml
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc09d_threshold_hybrid_inputs/graph_build_diagnostics.csv,E_i,csv
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc09d_threshold_hybrid_inputs/hybrid_k3_tau_025/node_metadata_real.csv,E_i,csv
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc09d_threshold_hybrid_inputs/hybrid_k3_tau_03/node_metadata_real.csv,E_i,csv
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc09d_threshold_hybrid_inputs/threshold_tau_025/node_metadata_real.csv,E_i,csv
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc09d_threshold_hybrid_inputs/threshold_tau_03/node_metadata_real.csv,E_i,csv
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc09d_threshold_hybrid_inputs/threshold_tau_035/node_metadata_real.csv,E_i,csv
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc10_nullmodel_compare_config.yaml,E_i|mode,yaml
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc10_nullmodel_config.yaml,mode,yaml
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc10_nullmodel_inputs/graph_build_diagnostics.csv,E_i|mode,csv
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc10_nullmodel_inputs/seed_101/nullmodel_feature_table.csv,E_i|frequency|mode,csv
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc10_nullmodel_inputs/seed_101/threshold_tau_028/baseline_relational_table_real.csv,mode,csv
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc10_nullmodel_inputs/seed_101/threshold_tau_028/graph_build_summary.json,mode,json
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc10_nullmodel_inputs/seed_101/threshold_tau_028/node_metadata_real.csv,E_i|mode,csv
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc10_nullmodel_inputs/seed_101/threshold_tau_03/baseline_relational_table_real.csv,mode,csv
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc10_nullmodel_inputs/seed_101/threshold_tau_03/graph_build_summary.json,mode,json
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc10_nullmodel_inputs/seed_101/threshold_tau_03/node_metadata_real.csv,E_i|mode,csv
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc10_nullmodel_inputs/seed_101/threshold_tau_032/baseline_relational_table_real.csv,mode,csv
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc10_nullmodel_inputs/seed_101/threshold_tau_032/graph_build_summary.json,mode,json
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc10_nullmodel_inputs/seed_101/threshold_tau_032/node_metadata_real.csv,E_i|mode,csv
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc10_nullmodel_inputs/seed_202/nullmodel_feature_table.csv,E_i|frequency|mode,csv
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc10_nullmodel_inputs/seed_202/threshold_tau_028/baseline_relational_table_real.csv,mode,csv
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc10_nullmodel_inputs/seed_202/threshold_tau_028/graph_build_summary.json,mode,json
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc10_nullmodel_inputs/seed_202/threshold_tau_028/node_metadata_real.csv,E_i|mode,csv
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc10_nullmodel_inputs/seed_202/threshold_tau_03/baseline_relational_table_real.csv,mode,csv
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc10_nullmodel_inputs/seed_202/threshold_tau_03/graph_build_summary.json,mode,json
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc10_nullmodel_inputs/seed_202/threshold_tau_03/node_metadata_real.csv,E_i|mode,csv
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc10_nullmodel_inputs/seed_202/threshold_tau_032/baseline_relational_table_real.csv,mode,csv
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc10_nullmodel_inputs/seed_202/threshold_tau_032/graph_build_summary.json,mode,json
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc10_nullmodel_inputs/seed_202/threshold_tau_032/node_metadata_real.csv,E_i|mode,csv
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc10_nullmodel_inputs/seed_303/nullmodel_feature_table.csv,E_i|frequency|mode,csv
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc10_nullmodel_inputs/seed_303/threshold_tau_028/baseline_relational_table_real.csv,mode,csv
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc10_nullmodel_inputs/seed_303/threshold_tau_028/graph_build_summary.json,mode,json
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc10_nullmodel_inputs/seed_303/threshold_tau_028/node_metadata_real.csv,E_i|mode,csv
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc10_nullmodel_inputs/seed_303/threshold_tau_03/baseline_relational_table_real.csv,mode,csv
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc10_nullmodel_inputs/seed_303/threshold_tau_03/graph_build_summary.json,mode,json
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc10_nullmodel_inputs/seed_303/threshold_tau_03/node_metadata_real.csv,E_i|mode,csv
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc10_nullmodel_inputs/seed_303/threshold_tau_032/baseline_relational_table_real.csv,mode,csv
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc10_nullmodel_inputs/seed_303/threshold_tau_032/graph_build_summary.json,mode,json
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc10_nullmodel_inputs/seed_303/threshold_tau_032/node_metadata_real.csv,E_i|mode,csv
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc10_runner_config_seed_101_threshold_tau_028.yaml,Matrix|mode,yaml
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc10_runner_config_seed_101_threshold_tau_03.yaml,Matrix|mode,yaml
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc10_runner_config_seed_101_threshold_tau_032.yaml,Matrix|mode,yaml
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc10_runner_config_seed_202_threshold_tau_028.yaml,Matrix|mode,yaml
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc10_runner_config_seed_202_threshold_tau_03.yaml,Matrix|mode,yaml
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc10_runner_config_seed_202_threshold_tau_032.yaml,Matrix|mode,yaml
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc10_runner_config_seed_303_threshold_tau_028.yaml,Matrix|mode,yaml
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc10_runner_config_seed_303_threshold_tau_03.yaml,Matrix|mode,yaml
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc10_runner_config_seed_303_threshold_tau_032.yaml,Matrix|mode,yaml
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc11_baseline_relational_table_seed_101.csv,mode,csv
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc11_baseline_relational_table_seed_202.csv,mode,csv
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc11_baseline_relational_table_seed_303.csv,mode,csv
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc11_cov_null_feature_table.csv,E_i|frequency|mode,csv
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc11_cov_nullmodel_compare_config.yaml,E_i|mode,yaml
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc11_cov_nullmodel_config.yaml,mode,yaml
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc11_node_metadata_seed_101.csv,E_i|mode,csv
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc11_node_metadata_seed_202.csv,E_i|mode,csv
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc11_node_metadata_seed_303.csv,E_i|mode,csv
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc11_runner_config_seed_101_threshold_tau_028.yaml,Matrix,yaml
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc11_runner_config_seed_101_threshold_tau_03.yaml,Matrix,yaml
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc11_runner_config_seed_101_threshold_tau_032.yaml,Matrix,yaml
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc11_runner_config_seed_202_threshold_tau_028.yaml,Matrix,yaml
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc11_runner_config_seed_202_threshold_tau_03.yaml,Matrix,yaml
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc11_runner_config_seed_202_threshold_tau_032.yaml,Matrix,yaml
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc11_runner_config_seed_303_threshold_tau_028.yaml,Matrix,yaml
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc11_runner_config_seed_303_threshold_tau_03.yaml,Matrix,yaml
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc11_runner_config_seed_303_threshold_tau_032.yaml,Matrix,yaml
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc12_feature_leaveoneout_config.yaml,E_i|frequency|mode,yaml
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc12_feature_table_with_derived.csv,E_i|frequency|mode,csv
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc12_feature_table_with_derived_from_bmc08c.csv,E_i|frequency|mode,csv
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc12b_matched_leaveoneout_config.yaml,E_i|frequency|mode,yaml
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc12c_backbone_aware_configs/baseline_all_features_fixed_tau.yaml,E_i|Matrix,yaml
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc12c_backbone_aware_configs/matched_drop_feature_length_scale.yaml,E_i|Matrix,yaml
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc12c_backbone_aware_configs/matched_drop_feature_mode_frequency.yaml,E_i|Matrix|frequency|mode,yaml
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc12c_backbone_aware_configs/matched_drop_feature_shape_factor.yaml,E_i|Matrix,yaml
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc12c_backbone_aware_configs/matched_drop_feature_spectral_index.yaml,E_i|Matrix,yaml
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc12c_backbone_aware_inputs/baseline_all_features_fixed_tau/baseline_relational_table_real.csv,E_i,csv
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc12c_backbone_aware_inputs/baseline_all_features_fixed_tau/node_metadata_real.csv,E_i,csv
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc12c_backbone_aware_inputs/matched_drop_feature_length_scale/baseline_relational_table_real.csv,E_i,csv
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc12c_backbone_aware_inputs/matched_drop_feature_length_scale/node_metadata_real.csv,E_i,csv
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc12c_backbone_aware_inputs/matched_drop_feature_mode_frequency/baseline_relational_table_real.csv,E_i|frequency|mode,csv
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc12c_backbone_aware_inputs/matched_drop_feature_mode_frequency/node_metadata_real.csv,E_i|frequency|mode,csv
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc12c_backbone_aware_inputs/matched_drop_feature_shape_factor/baseline_relational_table_real.csv,E_i,csv
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc12c_backbone_aware_inputs/matched_drop_feature_shape_factor/node_metadata_real.csv,E_i,csv
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc12c_backbone_aware_inputs/matched_drop_feature_spectral_index/baseline_relational_table_real.csv,E_i,csv
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc12c_backbone_aware_inputs/matched_drop_feature_spectral_index/node_metadata_real.csv,E_i,csv
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc12c_backbone_aware_matched_loo_config.yaml,E_i|frequency|mode,yaml
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc12e_edgecount_neighborhood_sweep_config.yaml,E_i|frequency|mode|p_i,yaml
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc12e_edgecount_sweep_configs/N_70/baseline_all_features.yaml,Matrix|p_i,yaml
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc12e_edgecount_sweep_configs/N_70/drop_feature_length_scale.yaml,Matrix|p_i,yaml
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc12e_edgecount_sweep_configs/N_70/drop_feature_mode_frequency.yaml,Matrix|frequency|mode|p_i,yaml
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc12e_edgecount_sweep_configs/N_70/drop_feature_shape_factor.yaml,Matrix|p_i,yaml
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc12e_edgecount_sweep_configs/N_70/drop_feature_spectral_index.yaml,Matrix|p_i,yaml
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc12e_edgecount_sweep_configs/N_75/baseline_all_features.yaml,Matrix|p_i,yaml
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc12e_edgecount_sweep_configs/N_75/drop_feature_length_scale.yaml,Matrix|p_i,yaml
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc12e_edgecount_sweep_configs/N_75/drop_feature_mode_frequency.yaml,Matrix|frequency|mode|p_i,yaml
QSB-PLANCK-BRIDGE-RESONATOR-INPUT-ARTIFACT-ENRICHMENT-DWH-REPO-SCOUT-01,data/bmc12e_edgecount_sweep_configs/N_75/drop_feature_shape_factor.yaml,Matrix|p_i,yaml
